ROMANIAN	FRENCH	ITALIAN	SPANISH	PORTUGUESE	LATIN-CORRECT
-	sɛʃ	-	-	-	seːpɪam
-	-	settɛnne	-	-	sɛptɛnnɛm
septentrjon	sɛptɑ̃tʁiɔ̃	settentrione	sepptentɾion	seteɪŋtɹiɐ̃ʊ̃	sɛptɛntrɪoːnɛm
septentrjonal	sɛptɑ̃tʁional	settentrionale	sepptentɾional	seteɪŋtɹiunɑl	sɛptɛntrɪoːnaːlɛm
-	sɛptik	-	-	-	seːptɪkʊm
səptəmɨnə	-	settimana	-	-	sɛptɪmaːnam
-	sepylkʁ	sepolkro	sepulkɾo	-	sɛpʊlkrʊm
-	sepyltyʁ	sepoltura	sepultuɾa	sepuwtuɾɐ	sɛpʊltuːram
-	-	seɡwatʃe	sekwaθ	sɨkwaʃ	sɛkwaːkɛm
-	seʁafik	serafiko	seɾafiko	seɾafikʊ	sɛrapʰɪkʊm
ɨnsenina	-	serenare	seɾenaɾ	seɾɨnaɹ	sɛreːnaːrɛ
-	-	sɛriko	siɾɣo	siɾəɡʊ	seːrɪkʊm
seɾjos	seʁjø	seriozo	-	-	seːrɪoːsʊm
-	sɛʁmɔ̃	sermone	seɾmon	sɨɾəmɐ̃ʊ̃	sɛrmoːnɛm
-	sɛʁe	serrare	θeraɾ	sɨʁaɹ	sɛrɛrɛ
-	-	serotino	seɾotino	seɾotinʊ	seːroːtɪnʊm
-	sɛʁpɑ̃tɛ̃	serpentino	seɾpentino	-	sɛrpɛntiːnʊm
-	-	-	sjera	sɛʁɐ	sɛrram
-	-	-	serin	seʁaʒeɪŋ	sɛrraːɡɪnɛm
-	-	-	seraɾ	sɨʁaɹ	sɛrraːrɛ
zer	seʁɔm	sjɛro	sweɾo	soɾʊ	sɛrʊm
seaɾə	swaʁ	sera	-	sɨɾɐ̃ʊ̃	seːrʊm
-	sɛʁvɑ̃	serviɛnte	siɾβjɛnte	-	sɛrwɪɛntɛm
servil	sɛʁvil	servile	seɾβil	sɨɾəvil	sɛrwiːlɛm
-	sɛʁvityd	-	seɾβiðumbɾe	seɾəvidɐ̃ʊ̃	sɛrwɪtuːdɪnɛm
-	-	servitu	seɾβitud	seɾəvitudɨ	sɛrwɪtuːtɛm
serba	-	servare	seɾβaɾ	-	sɛrwaːrɛ
-	-	seskuntʃa	-	-	sɛskʊŋkɪam
-	-	seskwipedale	seskipeðal	-	seːskwɪpɛdaːlɛm
ʃes	si	sɛsso	seso	sɛsʊ	sɛssʊm
-	seveʁite	severita	seβeɾiðad	sevɨɾidadɨ	sɛweːrɪtaːtɛm
-	sevɛʁ	sevɛro	seβeɾo	-	sɛweːrʊm
-	-	sestaio	-	-	sɛkstaːrɪʊm
-	-	sɛsto	seksto	seʃtʊ	sɛkstʊm
sekswalitate	sɛksyalite	sessualita	sekswaliðad	seksuɐlidadɨ	sɛksʊaːlɪtaːtɛm
ʃwieɾa	syble	-	silβaɾ	silvaɹ	siːbɪlaːrɛ
-	sikɛʁ	sikario	sikaɾjo	sikaɾjʊ	siːkaːrɪʊm
setʃetə	siksite	sitʃʃita	-	sisidadɨ	sɪkkɪtaːtɛm
setʃeɾə	-	-	-	-	siːkiːlɛm
-	-	sidɛreo	siðeɾeo	sidɛɾiʊ	siːdɛrɛʊm
sidʒila	sɛle	-	seʎaɾ	sɨlaɹ	sɪɡɪllaːrɛ
sudʒel	so	sudʒʒɛllo	seʎo	selʊ	sɪɡɪllʊm
-	siɲifikasjɔ̃	-	-	-	sɪŋnɪfɪkaːtɪoːnɛm
-	siɲe	seɲare	seɲaɾ	-	sɪŋnaːrɛ
-	-	seltʃe	siliθe	silisɨ	sɪlɪkɛm
-	-	silitʃo	siliθjo	silisjʊ	sɪlɪkɪʊm
-	-	silikwastro	-	-	sɪlɪkwastrʊm
silvə	silv	selva	selβa	selvɐ	sɪlwam
səlbatik	sovaʒ	selvadʒʒo	selβatiko	selvatikʊ	sɪlwaːtɪkʊm
-	-	-	silβestɾe	silvɛʃtɹɨ	sɪlwɛstrɛm
-	-	silvikolo	-	-	sɪlwɪkɔlʊm
-	-	selvozo	-	-	sɪlwoːsʊm
-	sɛ̃ʒ	ʃimmia	ximja	-	siːmɪam
seamən	-	simile	simil	simil	sɪmɪlɛm
-	similityd	-	-	-	sɪmɪlɪtuːdɪnɛm
-	sɛ̃ʒ	ʃimmia	simjo	simjʊ	siːmɪʊm
-	simyltanœm	-	-	-	sɪmʊltaːnɛʊm
sintʃer	sɛ̃sɛʁ	sintʃero	sinθeɾo	siŋsɛɾʊ	sɪŋkeːrʊm
-	sɛ̃sipy	-	-	siŋsiput	sɪŋkɪpʊt
suɡits	sɑ̃ɡlo	-	soʎoθo	sulusʊ	sɪŋɡʊltʊm
-	-	-	-	sinʊ	sɪnɛrɛ
sɨn	sɛ̃	seno	seno	senʊ	sɪnʊm
-	-	sipario	-	-	sɪparɪʊm
sista	-	-	-	-	sɪstɛrɛ
-	sistʁ	-	-	-	siːstrʊm
situlə	sɛj	situla	-	situlɐ	sɪtʊlam
-	sit	sito	sitjo	sitjʊ	sɪtʊm
smaɾald	emʁod	zmeraldo	esmeɾalða	ʃmeɾɑldɐ	smaraɡdʊm
-	-	zmilatʃe	-	-	smiːlakɛm
-	-	-	soβɾino	subɹiɲʊ	soːbriːnʊm
-	-	-	θweko	sokʊ	sɔkkʊm
sokru	-	suɔːtʃero	sweɣɾo	soɡɹʊ	sɔkɛrʊm
sɔakrə	-	suɔːtʃera	sweɣɾa	sɔɡɹɐ	sɔkrʊm
-	-	sodalitsio	-	-	sɔdaːlɪkɪʊm
-	sodalite	sodalita	soðaliðad	-	sɔdaːlɪtaːtɛm
-	sula	sollatsso	solaθ	sulaʃ	soːlaːkɪʊm
solar	solɛʁ	solare	solaɾ	sulaɹ	soːlaːrɛm
-	-	solarium	-	sulaɾjʊ	soːlaːrɪʊm
-	sœj	sɔʎa	swela	soʎɐ	sɔlɛam
-	-	sɔlere	soleɾ	sueɹ	sɔleːrɛ
-	sude	solidare	soliðaɾ	sulidaɹ	sɔlɪdaːrɛ
solid	sɔl	sɔlido	soliðo	sɔlidʊ	sɔlɪdʊm
-	solilok	solilɔkwjo	-	-	soːlɪlɔkwɪʊm
-	solityd	-	soleðumbɾe	sulidɐ̃ʊ̃	soːlɪtuːdɪnɛm
-	-	sɔʎo	-	sɔljʊ	sɔlɪʊm
-	-	solɛrte	soleɾte	sulɛɾətɨ	sɔllɛrtɛm
-	sɔlisitasjɔ̃	solletʃitatsione	soliθitaθjon	sulisitɐsɐ̃ʊ̃	sɔllɪkɪtaːtɪoːnɛm
-	sɔlisite	solletʃitare	soliθitaɾ	sulisitaɹ	sɔllɪkɪtaːrɛ
-	sɔlisityd	solletʃitudine	soliθitud	sulisitudɨ	sɔllɪkɪtuːdɪnɛm
-	-	sollɛtʃito	soliθito	sulisitʊ	sɔllɪkɪtʊm
sol	sɔl	solo	solo	-	sɔlʊm
-	sœl	solo	solo	-	soːlʊm
-	solyte	solto	swelto	sowtʊ	sɔluːtʊm
solvʲ	sudʁ	solvere	solβeɾ	sulveɹ	sɔlwɛrɛ
-	sɔ̃ʒœʁ	soɲatore	soɲaðoɾ	suɲɐdoɹ	sɔmnɪaːtoːrɛm
-	-	sonnakkiozo	-	sunikulozʊ	sɔmnɪkʊloːsʊm
somnifer	sɔmnifɛʁ	sonnifero	somnifeɾo	sunifɨɾʊ	sɔmnɪfɛrʊm
-	sɔ̃ʒe	soɲare	soɲaɾ	suɲaɹ	sɔmnɪaːrɛ
-	sɔ̃ʒ	soɲɲo	sweɲo	soɲʊ	sɔmnɪʊm
-	sɔmnolɑ̃	sonnolɛnto	soɲoljɛnto	sunuleɪŋtʊ	sɔmnɔlɛntʊm
somn	sɔmɛj	sonno	sweɲo	sonʊ	sɔmnʊm
sunet	-	sonito	soniðo	-	sɔnɪtʊm
sonor	sonɔʁ	sonɔro	sonoɾo	sunɔɾʊ	sɔnoːrʊm
-	-	-	sonte	soŋtɨ	sɔntɛm
sun	sɔ̃	suɔno	son	soŋ	sɔnʊm
-	-	sopore	sopoɾ	-	sɔpoːrɛm
ʃɔaɾetʃe	suʁi	sɔritʃe	soɾθe	-	soːrɪkɛm
soɾə	sœʁ	sorɛlla	soɾ	-	sɔroːrɛm
-	soʁoʁite	-	soɾoɾiðad	suɾuɾidadɨ	sɔroːrɪtaːtɛm
sɔartə	sɔʁ	sɔrte	sweɾte	sɔɾətɨ	sɔrtɛm
-	-	sortileɡo	-	-	sɔrtɪlɛɡʊm
-	sɔʁtiʁ	sortire	suɾtiɾ	suɾətiɹ	sɔrtiːriː
-	sɔʁtisjɔ̃	-	-	-	sɔrtiːtɪoːnɛm
spardʒe	epaʁdʁ	spardʒere	espaɾθiɾ	ʃpɐɾəʒiɹ	sparɡɛrɛ
-	-	-	espaɾto	-	spartʊm
-	ɛspase	spatssare	espaθjaɾ	ʃpɐsaɹ	spatɪaːriː
-	-	spatolato	-	-	spatʊlaːtʊm
spetʃje	epis	spɛtsje	espeθje	ʃpɛsjɨ	spɛkɪɛm
-	spesifik	spetʃifiko	espeθifiko	ʃpesifikʊ	spɛkɪfɪkʊm
-	spəsimɛn	-	espeθimen	ʃpɛsimɨ	spɛkɪmɛn
-	-	spɛkkio	-	ʃpeʎʊ	spɛklʊm
-	spɛktakl	spettakolo	espektakulo	ʃpetakulʊ	spɛktaːkʊlʊm
-	-	spettare	-	-	spɛktaːrɛ
spekulativ	spekylatif	spekulativo	espekulatiβo	ʃpekulɐtivʊ	spɛkʊlaːtiːwʊm
spekulator	spekylatœʁ	spekulatore	espekulaðoɾ	ʃpekulɐdoɹ	spɛkʊlaːtoːrɛm
-	-	spɛkkio	espexo	ʃpeʎʊ	spɛkʊlʊm
-	-	spɛlta	espelta	-	spɛltam
-	spelɔ̃k	spelonka	espelunka	ʃpelũŋkɐ	speːlʊŋkam
-	ɛspeʁe	sperare	espeɾaɾ	ʃpɨɾaɹ	speːraːrɛ
-	-	speme	-	-	spɛm
spinal	spinal	spinale	espinal	ʃpinɑl	spiːnaːlɛm
-	spinyl	spilla	-	ʃpinulɐ	spiːnʊlam
-	-	-	-	ʃpiɾakulʊ	spiːraːkʊlʊm
-	-	spiratsione	-	-	spiːraːtɪoːnɛm
-	ʁɛspiʁe	spirare	espiɾaɾ	-	spiːraːrɛ
-	epɛ	spesso	espeso	ʃpesʊ	spɪssʊm
-	-	splɛndere	-	-	splɛndeːrɛ
spuzə	-	-	-	-	spɔdɪʊm
-	spolje	spoʎare	-	-	spɔlɪaːrɛ
-	-	spɔʎo	-	ʃpɔljʊ	spɔlɪʊm
-	-	-	espoŋxa	ʃpoŋʒɐ	spɔŋɡɪam
-	epuz	spoza	esposa	ʃpozɐ	spoːnsam
-	epuze	spozare	-	ʃpuzaɹ	spoːnsaːrɛ
-	epu	spozo	esposo	ʃpozʊ	spoːnsʊm
-	-	spɔrta	espweɾta	ʃpɔɾətɐ	spɔrtam
spuma	-	spumare	espumaɾ	ʃpumaɹ	spuːmaːrɛ
spumos	spymø	spumozo	espumoso	ʃpumozʊ	spuːmoːsʊm
-	-	-	-	eʃpuiɹ	spʊɛrɛ
spurka	-	sporkare	-	-	spʊrkaːrɛ
spurk	-	spɔrko	-	ʃpuɾəkʊ	spʊrkʊm
ʃpur	-	spurio	espuɾjo	ʃpuɾjʊ	spʊrɪʊm
-	-	sputare	esputaɾ	ʃputaɹ	spuːtaːrɛ
sputə	-	sputo	esputo	ʃputʊ	spuːtʊm
-	skwalid	-	eskwaliðo	ʃkwɑlidʊ	skwaːlɪdʊm
skal	skwal	skwalo	eskwalo	ʃkaʎʊ	skwaːlʊm
skamə	skwam	skwama	eskama	ʃkɐ̃mɐ	skwaːmam
stabilʲ	etabliʁ	stabilire	estaβleθeɾ	ʃtɐbɨlɨseɹ	stabɪliːrɛ
stabil	stabl	stabile	estaβle	ʃtavɛl	stabɪlɛm
-	-	staɲɲo	-	-	staŋnʊm
staniw	etɛ̃	staɲɲo	estaɲo	ʃtɐ̃ɲʊ	stannʊm
-	stap	-	estapeðe	-	stapɛdɛm
-	statɛʁ	stadɛra	estateɾa	-	stateːram
-	etaʒ	stadʒʒo	-	-	statɪkʊm
statwə	staty	statua	estatwa	-	statʊam
-	statye	statuire	estatwiɾ	ʃtɐtuiɹ	statʊɛrɛ
stat	ete	stato	estaðo	ʃtadʊ	statʊm
-	stɛlɛʁ	-	estelaɾ	ʃtɨlaɹ	steːllaːrɛm
-	-	stellato	-	-	stɛllaːtʊm
-	-	stɛmma	-	-	stɛmma
-	-	-	esteɾkolaɾ	-	stɛrkɔraːrɛ
ʃterk	-	stɛrko	estjeɾkol	ʃteɾəkʊ	stɛrkʊs
-	-	stɛrnere	-	-	stɛrnɛrɛ
-	-	stilla	-	-	stɪllam
-	-	stillitʃidio	-	-	stɪllɪkɪdɪʊm
-	-	-	estimulaθjon	ʃtimulɐsɐ̃ʊ̃	stɪmʊlaːtɪoːnɛm
-	-	stivare	estiβaɾ	-	stiːpaːrɛ
-	stipyle	stipulare	estipulaɾ	-	stɪpʊlaːriː
stirpe	-	stirpe	estiɾpe	ʃtiɾəpɨ	stɪrpɛm
-	-	stɔlido	-	ʃtɔlidʊ	stɔlɪdʊm
-	stolɔ̃	-	-	-	stɔloːnɛm
-	stɔʁ	stuɔia	esteɾa	ʃteɪɾɐ	stɔrɛam
-	-	stradʒe	estɾaɣo	ʃtɹaɡʊ	straːɡɛm
stradə	-	strada	estɾaða	ʃtɹadɐ	straːtam
strat	ɛstʁad	strato	estɾaðo	ʃtɹadʊ	straːtʊm
-	etʁɛn	strɛnna	estɾena	eʃtɹɛɪɐ	streːnam
-	-	-	estɾenwiðad	-	streːnʊɪtaːtɛm
-	-	strɛnuo	-	ʃtɹɛnuʊ	streːnʊʊm
-	-	strɛpito	estɾepito	ʃtɹɛpitʊ	strɛpɪtʊm
-	-	stria	estɾia	-	strɪam
-	stʁide	stridere	-	-	striːdɛrɛ
striɡə	stʁiʒ	streɡa	estɾiɣa	ʃtɹiɡɐ	striːɡam
-	etʁij	stridʒile	estɾixil	-	strɪɡɪlɛm
strɨŋdʒe	etʁɛ̃dʁ	strindʒere	estɾiŋxiɾ	ʃtɹiŋʒiɹ	strɪŋɡɛrɛ
-	-	stridʒe	estɾixe	ʃtɹiʒɨ	strɪɡɛm
strup	ɛstʁɔp	strɔppo	-	ʃtɹovʊ	strɔppʊm
strup	-	-	-	-	strʊppʊm
struts	otʁyʃ	strutsso	aβestɾuθ	ɐvɨʃtɹuʃ	struːtʰɪoːnɛm
studja	etydje	studjare	estuðjaɾ	ʃtudaɹ	stʊdeːrɛ
studiw	etyd	studio	estuðjo	ʃtudjʊ	stʊdɪʊm
-	-	stolto	estulto	ʃtuwtʊ	stʊltʊm
-	-	stupire	estupeɾ	-	stʊpeːrɛ
-	stypœʁ	-	-	-	stʊpoːrɛm
stupə	etup	stoppa	estopa	ʃtopɐ	stʊppam
-	-	stupratore	-	-	stuːpraːtoːrɛm
-	stypʁ	stupro	estupɾo	ʃtupɹʊ	stʊprʊm
-	etuʁno	storno	estoɾnino	ʃtuɾəniɲʊ	stʊrnʊm
-	-	storatʃe	-	ʃtuɾakɨ	styrakɛm
-	-	suadere	swaðiɾ	suɐdiɹ	sʊaːdeːrɛ
-	syav	soave	swaβe	suavɨ	sʊaːwɛm
-	syavite	soavita	swaβiðad	-	sʊaːwɪtaːtɛm
salbə	-	-	-	-	sʊbalbʊm
-	-	subdolo	-	-	sʊbdɔlʊm
suj	sybiʁ	subire	suβiɾ	subiɹ	sʊbiːrɛ
suber	sybeʁø	suɡero	suβeɾoso	subɾɨiɾʊ	suːbɛrɛm
-	-	sodʒʒatʃɛre	suβjaθeɾ	-	sʊbɪakeːrɛ
-	syʒesjɔ̃	-	-	-	sʊbɪɛktɪoːnɛm
subjekt	syʒɛ	sodʒʒetto	suxeto	suʒeɪtʊ	sʊbɪɛktʊm
-	sudɛ̃	subitaneo	suβitaneo	subitɐ̃niʊ	sʊbɪtaːnɛʊm
subit	sybi	subito	supito	subitʊ	sʊbɪtʊm
subʒuɡa	sybʒyɡe	sodʒʒoɡare	soxuθɣaɾ	subʒuɡaɹ	sʊbɪʊɡaːrɛ
-	sybʒyɡe	-	suβjuɣaɾ	-	sʊbjʊɡaːrɛ
-	sulve	sollevare	soleβaɾ	sulɨvaɹ	sʊblɛwaːrɛ
-	syblimasjɔ̃	sublimatsione	suβlimaθjon	sublimɐsɐ̃ʊ̃	sʊbliːmaːtɪoːnɛm
-	-	somministrare	suministɾaɾ	-	sʊbmɪnɪstraːrɛ
-	səmɔ̃dʁ	-	-	-	sʊbmɔneːrɛ
-	sybɔʁne	subornare	soβoɾnaɾ	subuɾənaɹ	sʊboːrnaːrɛ
suɾɨde	suʁiʁ	sorridere	sonreiɾ	suʁiɹ	sʊbriːdeːrɛ
-	-	surroɡare	suβɾoɣaɾ	-	sʊbrɔɡaːrɛ
-	-	subsannare	-	-	sʊbsannaːrɛ
-	suskʁiʁ	soskrivere	suskɾiβiɾ	subskɹɨveɹ	sʊbskriːbɛrɛ
-	-	susseɡwire	-	subsɨɡiɹ	sʊbsɛkwiː
-	sybsid	sussidio	suβsiðjo	-	sʊbsɪdɪʊm
substantsə	sybstɑ̃s	sostantsa	suβstanθja	-	sʊbstantɪam
-	sybstitysjɔ̃	sostitutsione	sustituθjon	substituɪsɐ̃ʊ̃	sʊbstɪtuːtɪoːnɛm
-	-	sostrutsione	-	-	sʊbstrʊktɪoːnɛm
subtsiɾe	sybtil	sottile	subtil	subtil	sʊbtiːlɛm
-	sybtilite	sottilita	-	-	sʊbtiːlɪtaːtɛm
-	sustʁaksjɔ̃	sottratsione	sustɾakθjon	subtɹɐsɐ̃ʊ̃	sʊbtraktɪoːnɛm
sustradʒe	sustʁɛʁ	sottrarre	sustɾaeɾ	subtɹɐiɹ	sʊbtrahɛrɛ
sulə	sybyl	subbia	suβiʎa	suvɛlɐ	suːbʊlam
-	sybyʁbɛ̃	suburbano	-	-	sʊbʊrbaːnʊm
-	suvniʁ	sovvenire	subβeniɾ	-	sʊbwɛniːrɛ
-	sybvɛʁtiʁ	-	-	-	sʊbwɛrtɛrɛ
-	-	sutʃʃedaneo	-	-	sʊkkeːdaːnɛʊm
-	-	sutʃʃidere	-	-	sʊkkɪdɛrɛ
-	sykyl	sukkulɛnto	-	-	sʊkkʊlɛntʊm
-	sykɔ̃be	sokkombere	sukumbiɾ	sukũmbiɹ	sʊkkʊmbɛrɛ
-	səkuʁiʁ	sokkɔrrere	sokoreɾ	sukuʁeɹ	sʊkkʊrrɛrɛ
-	səkwe	-	sakuðiɾ	sɐkudiɹ	sʊkkʊtɛrɛ
-	-	sutʃʃino	-	-	suːkɪnʊm
-	-	suɡozo	xuɣoso	sukozʊ	suːkoːsʊm
sudar	syɛʁ	sudario	suðaɾjo	sudaɾjʊ	suːdaːrɪʊm
asuda	sye	sudare	suðaɾ	suaɹ	suːdaːrɛ
sufitʃjentsə	syfizɑ̃s	suffitʃɛntsa	sufiθjɛnθja	sufisjeɪŋsjɐ	sʊffɪkɪɛntɪam
-	syfiʁ	-	-	-	sʊffɪkɛrɛ
-	-	-	sufɾaɣaɾ	-	sʊffraːɡaːrɛ
-	-	suffrutitʃe	sufɾutiθe	-	sʊffrʊtɪkɛm
-	-	suffondere	-	-	sʊffʊndɛrɛ
-	syɡʒeʁe	-	-	suʒɨɾiɹ	sʊɡɡɛrɛrɛ
-	-	-	-	suʒɛʃtʊ	sʊɡɡɛstʊm
sudʒe	syse	sukkjare	sukθjonaɾ	suɡaɹ	suːɡɛrɛ
sajn	-	suino	swino	-	sʊiːnʊm
-	-	solkare	sulkaɾ	suwkaɹ	sʊlkaːrɛ
sulk	-	solko	suɾko	sukʊ	sʊlkʊm
sumə	sɔm	somma	suma	somɐ	sʊmmam
-	sɔmɛʁ	-	sumaɾjo	-	sʊmmaːrɪʊm
submerdʒe	sybmɛʁʒe	sommɛrdʒere	sumeɾxiɾ	submɨɾəʒiɹ	sʊmmɛrɡɛrɛ
submersjune	sybmɛʁsjɔ̃	sommersione	sumeɾsjon	submɨɾəsɐ̃ʊ̃	sʊmmɛrsɪoːnɛm
-	-	sommita	sumiðad	sumidadɨ	sʊmmɪtaːtɛm
sumete	sumɛtʁ	sommettere	someteɾ	submɨteɹ	sʊmmɪttɛrɛ
-	-	sommo	sumo	sumʊ	sʊmmʊm
-	-	sumɛre	sumiɾ	sumiɹ	suːmɛrɛ
-	sɔ̃ptyø	sontuozo	-	-	sʊmptʊoːsʊm
-	-	sunto	-	sũmptʊ	suːmptʊm
-	-	suovetaurilia	-	-	sʊɔwɛtaʊriːlɪa
-	sypɛʁb	supɛrbia	-	-	sʊpɛrbɪam
superb	sypɛʁb	supɛrbo	soβeɾβjo	subeɾəbʊ	sʊpɛrbʊm
-	syʁkʁwatʁ	soprakkreʃere	-	-	sʊpɛrkreːskɛrɛ
supeɾjor	sypeʁjœʁ	superiore	supeɾjoɾ	supɛɾioɹ	sʊpɛrɪoːrɛm
-	syʁnatyʁɛl	soprannaturale	supeɾnatuɾal	-	sʊpɛrnaːtuːraːlɛm
-	-	supɛrno	-	-	sʊpɛrnʊm
supəɾa	-	superare	supeɾaɾ	supɛɾaɹ	sʊpɛraːrɛ
superpune	sypɛʁpoze	sovrappɔrre	soβɾeponeɾ	subɾɨpuɹ	sʊpɛrpoːnɛrɛ
-	syʁswaʁ	soprassedɛre	soβɾeseeɾ	-	sʊpɛrsɛdeːrɛ
-	-	supero	-	-	sʊpɛrʊm
-	-	supervakaneo	supeɾβakaneo	supɛɾəvɐkɐ̃niʊ	sʊpɛrwakaːnɛʊm
-	-	-	supeɾβakaneo	supɛɾəvɐkɐ̃niʊ	sʊpɛrwakʊʊm
-	syʁvəniʁ	-	soβɾeβeniɾ	subɾɨviɹ	sʊpɛrwɛniːrɛ
-	-	supino	supino	supinʊ	sʊpiːnʊm
-	syplemɑ̃	-	suplemɛnto	-	sʊppleːmɛntʊm
-	syplee	supplire	supliɾ	supɹiɹ	sʊppleːrɛ
suplikatsje	syplikasjɔ̃	supplikatsione	-	-	sʊpplɪkaːtɪoːnɛm
-	syplis	-	supliθjo	suplisjʊ	sʊpplɪkɪʊm
suplika	syplie	supplikare	suplikaɾ	suplikaɹ	sʊpplɪkaːrɛ
supune	sypoze	suppɔrre	suponeɾ	supoɹ	sʊppoːnɛrɛ
-	sypʁime	-	-	-	sʊpprɪmɛrɛ
-	sypyte	-	suputaɾ	-	sʊppʊtaːrɛ
-	syʁdite	-	-	-	sʊrdɪtaːtɛm
surd	suʁ	sordo	soɾðo	suɾədʊ	sʊrdʊm
-	syʁʒiʁ	sordʒere	suɾðiɾ	suɾəʒiɹ	sʊrɡɛrɛ
-	-	-	-	suʁipiaɹ	sʊrrɪpɛrɛ
sor	sys	-	-	-	sʊɛm
suʃta	sysite	suʃitare	susθitaɾ	susitaɹ	sʊskɪtaːrɛ
-	supsɔ̃	-	-	suʃpeɪsɐ̃ʊ̃	sʊspɛktɪoːnɛm
-	syspɑ̃dʁ	sospɛndere	suspendeɾ	suʃpeɪŋdeɹ	sʊspɛndɛrɛ
supensje	syspɑ̃sjɔ̃	sospensione	suspensjon	suʃpeɪŋsɐ̃ʊ̃	sʊspeːnsɪoːnɛm
-	syspisjɔ̃	-	-	-	sʊspɪkɛrɛ
suspin	supiʁ	sospiro	suspiɾo	suʃpiɾʊ	sʊspɪrɪʊm
suspina	supiʁe	sospirare	suspiɾaɾ	suʃpiɾaɹ	sʊspiːraːrɛ
-	-	sostentakolo	sustentakulo	suʃteɪŋtakulʊ	sʊstɛntaːkʊlʊm
-	systɑ̃te	sostentare	sustentaɾ	suʃteɪŋtaɹ	sʊstɛntaːrɛ
-	-	-	sosteneɾ	-	sʊstɪneːrɛ
-	-	-	-	susuʁɐsɐ̃ʊ̃	sʊsʊrraːtɪoːnɛm
-	-	sussurro	susuro	-	sʊsʊrrʊm
-	-	-	-	sutil	suːtɪlɛm
-	-	-	sutoɾjo	-	suːtoːrɪʊm
-	sytyʁ	sutura	sutuɾa	sutuɾɐ	suːtuːram
-	sikofɑ̃t	-	sikofanta	-	syːkɔpʰantam
-	sinɔpsi	sinɔssi	sinopsis	-	synɔpsɛm
-	sɛ̃tɛz	-	-	-	syntʰɛsɛm
tavernə	tavɛʁn	tavɛrna	taβeɾna	tɐbɛɾənɐ	tabɛrnam
-	-	-	-	tabɨ	taːbɛm
-	-	-	-	tabidʊ	taːbɪdʊm
tablə	tabl	tavola	taβla	tabuɐ	tablam
tablə	tabl	tavola	taβla	-	tabʊlam
tətʃea	tɛʁ	tatʃɛre	taθeɾ	-	takeːrɛ
-	taktil	tattile	taktil	tatil	taːktɪlɛm
zadə	-	teda	teða	-	taɪdam
-	tədjø	tediozo	teðjoso	tediozʊ	taɪdɪoːsʊm
-	-	tɛtro	tetɾo	tɛtɹʊ	taɪtrʊm
-	-	-	tetɾiko	tɛtɹikʊ	taɪtrɪkʊm
-	-	talɛa	-	-	taːlɛam
-	top	talpa	talpa	tuwpeɪɾɐ	talpam
-	-	talo	talud	tɐludɨ	taːlʊm
-	-	tameritʃe	-	-	tamarɪkɛm
-	tami	tamizo	-	-	tamɪsɪʊm
atiŋdʒe	-	tandʒere	taŋxiɾ	tɐ̃ŋʒeɹ	taŋɡɛrɛ
-	tɑ̃	tanto	tanto	tɐ̃ŋtʊ	tantʊm
-	tapi	tappeto	tapiθ	tɐpetɨ	tapeːtɛm
-	taʁde	tardare	taɾðaɾ	tɐɾədaɹ	tardaːrɛ
tɨrziu	taʁdif	tardo	taɾðo	taɾədʊ	tardʊm
-	tɛʁmi	termite	-	tɛɾəmitɨ	tarmɪtɛm
-	toʁifɔʁm	tauriforme	-	-	taʊrɪfoːrmɛm
-	taksasjɔ̃	tassatsione	-	-	taksaːtɪoːnɛm
taksa	takse	tassare	tasaɾ	tɐʃaɹ	taksaːrɛ
-	tɛsɔ̃	tasso	texon	teɪʃʊ	taksʊm
-	twa	tetto	tetʃo	tɛtʊ	teːktʊm
-	tyil	teʎa	texa	teʎɐ	teːɡʊlam
teaɾə	twal	tɛla	tela	tɛlɐ	teːlam
-	temeʁɛʁ	-	-	-	tɛmɛraːrɪʊm
-	temeʁite	temerita	temeɾiðad	temɨɾidadɨ	tɛmɛrɪtaːtɛm
-	-	-	-	temɨɾaɹ	tɛmɛraːrɛ
-	timɔ̃	timone	timon	timɐ̃ʊ̃	teːmoːnɛm
-	-	tempɛrie	-	teɪmpɛɾjɨ	tɛmpɛrɪɛm
astɨmpəɾa	tɑ̃peʁe	temperare	tempeɾaɾ	teɪmpɨɾaɹ	tɛmpɛraːrɛ
tempoɾal	tɑ̃poʁɛl	temporale	tempoɾal	teɪmpuɾɑl	tɛmpɔraːlɛm
-	-	-	tempɾano	-	tɛmpɔraːnɛʊm
-	tɑ̃poʁɛʁ	temporario	tempoɾaɾjo	teɪmpuɾaɾjʊ	tɛmpɔraːrɪʊm
timpuɾiw	-	-	-	-	tɛmpɔrɪwʊm
-	tɑ̃tasjɔ̃	-	-	-	tɛmptatɪoːnɛm
-	tɑ̃te	tentare	tentaɾ	teɪŋtaɹ	tɛmptaːrɛ
-	-	-	temulɛnto	-	teːmʊlɛntʊm
tinde	tɑ̃dʁ	tɛndere	tendeɾ	teɪŋdeɹ	tɛndɛrɛ
tenebrə	tenɛbʁ	tɛnebra	tinjeβla	tɹɛvɐ	tɛnɛbram
-	tenɛbʁ	tɛnebre	tinjeβlas	tɹɛvɐʃ	tɛnɛbraːs
-	tenebʁø	tenebrozo	teneβɾoso	-	tɛnɛbroːsʊm
tsine	təniʁ	tenere	teneɾ	tɨɹ	tɛneːrɛ
